date,equity
1977-11-22,1.1537340192176813
1977-12-02,1.15234953839462
1977-12-12,1.157139996629227
1978-01-27,1.144785654262474
1977-12-14,1.1619760665583634
1977-12-19,1.1646827872781111
1977-12-22,1.1632851679333773
1978-01-10,1.1298719229647614
1978-01-17,1.1343102699686498
1978-01-30,1.1096047249606533
1978-04-28,1.2777999898759207
1978-02-06,1.2762666298880696
1978-02-08,1.2899479496039972
1978-02-27,1.2787658937517237
1978-03-02,1.2905749679966287
1978-03-17,1.2890262780350328
1978-03-23,1.3078324133128014
1978-03-28,1.3173151193180608
1978-03-31,1.3341154505257895
1978-04-03,1.4468673060167925
1978-04-06,1.461207368649759
1978-04-18,1.474835167352403
1978-04-27,1.4130720702084314
1978-05-03,1.4193749048763045
1978-06-23,1.409155405561195
1978-05-04,1.4335602080961005
1978-05-19,1.424611927771742
1978-05-31,1.425066460152528
1978-06-01,1.4329638665018611
1978-06-06,1.4312443098620589
1978-06-09,1.4449997281481926
1978-06-14,1.4516290395636589
1978-06-16,1.4620405018774474
1978-06-22,1.4648081040104972
1978-07-03,1.4392967775197592
1978-08-25,1.4720112584890839
1978-07-14,1.4107035717907423
1978-07-18,1.437866032840052
1978-07-24,1.4524183740120067
1978-07-28,1.5019375823906274
1978-08-02,1.5001352572917586
1978-08-07,1.58016065447165
1978-08-09,1.607287822905464
1978-08-11,1.6239048807278946
1978-08-17,1.6054421578009257
1978-08-23,1.6144618237420256
1978-08-28,1.6312732052244778
1978-10-27,1.6299681866602982
1978-09-05,1.652461865677932
1978-09-06,1.6895801061379516
1978-09-12,1.6815897490024487
1978-09-19,1.6333283797963112
1978-10-04,1.6223775448415088
1978-10-06,1.6286107466356392
1978-10-10,1.6478989196798426
1978-10-25,1.5693292509541943
1978-10-31,1.5674460558530492
1978-11-09,1.6700615243095622
1978-11-10,1.6323166474819117
1978-11-17,1.6376668083142738
1978-12-01,1.593942068910951
1978-12-11,1.4857665338341943
1978-12-14,1.530901489559189
1978-12-21,1.5078996186465183
1979-03-16,1.6082781371209331
1978-12-22,1.6220387217673242
1979-01-04,1.6110390359238975
1979-01-09,1.609105789080789
1979-01-19,1.580169206314592
1979-01-24,1.5962470455762698
1979-01-25,1.6541908133306884
1979-01-26,1.6696183192318566
1979-02-02,1.6583391107657859
1979-02-08,1.6581984828958456
1979-02-20,1.651825474904687
1979-03-02,1.645066917099707
1979-03-06,1.6937102539967686
1979-03-09,1.7002172634907322
1979-03-13,1.7138713159759964
1979-03-15,1.7298554210913093
1979-04-02,1.6800594450386532
1979-06-15,1.6990797543921816
1979-04-04,1.8499580365822073
1979-04-16,1.9486448889337018
1979-04-23,1.9407389582414565
1979-05-01,1.9186737431026708
1979-05-15,1.9163713346109477
1979-05-18,1.9962018890641693
1979-05-22,2.0011997871271596
1979-05-29,1.998798347382607
1979-06-12,1.9464299200344213
1979-06-15,1.9800283139417716
1979-06-22,1.9902907585646699
1979-07-20,1.8614521380175149
1979-06-28,1.859218395451894
1979-07-16,1.8115878144186428
1979-08-01,1.7786510970983824
1979-10-12,1.891570290939523
1979-08-07,1.886538990107272
1979-08-22,1.8295046565095774
1979-08-28,1.8399266392449058
1979-08-31,1.8507068434165517
1979-09-06,1.848485995204452
1979-09-17,1.938692111770429
1979-09-21,1.9549769993938741
1979-09-27,1.9526310269946014
1979-09-28,1.9708418805726773
1979-10-04,1.96847687031599
1979-10-19,1.8567548719429448
1979-10-26,1.7905527027733115
1979-11-05,1.5496617723356025
1980-02-01,1.9971176033092661
1979-11-08,2.002028035957347
1979-11-15,2.0100711070865445
1979-11-19,2.0606718861207627
1979-11-23,2.1488670597797737
1979-12-04,2.5146694124408135
1979-12-14,2.490097499896392
1979-12-24,2.487109382896516
1979-12-28,2.5393937381998657
1979-12-31,2.5694690033074052
1980-01-04,2.687390065081831
1980-01-22,2.558193787703022
1980-01-23,2.6830336445429293
1980-02-01,2.59795874043766
1980-02-19,2.500369963024129
1980-03-21,2.586273298566277
1980-02-28,2.528482053281486
1980-03-14,2.484992483735423
1980-03-31,2.319725269327321
1980-04-10,2.351861882333638
1980-04-22,2.449831926409816
1980-06-20,2.4816640128437584
1980-05-09,2.478686016028346
1980-05-15,2.5288262931525765
1980-05-20,2.5881460805908434
1980-06-03,2.605207901534571
1980-06-13,2.6020816520527297
1980-06-16,2.638484534205542
1980-07-02,2.6353183527644957
1980-09-19,4.390088999925281
1980-07-14,4.560421522421794
1980-07-17,4.7503956532701075
1980-07-21,4.861508186353482
1980-07-28,4.855674376529858
1980-07-30,4.92090652628997
1980-08-05,4.943666913368849
1980-08-11,4.988009091852828
1980-08-15,5.045029911576536
1980-08-21,4.974960936766421
1980-09-03,4.798420894381739
1980-09-18,4.792662789308481
1980-10-03,4.644556086443046
1980-11-21,4.549609735079334
1980-10-06,4.687822732611105
1980-10-07,4.838458103085675
1980-10-22,4.497236722848882
1980-11-07,4.335414413638894
1980-11-11,4.467119739931124
1980-11-12,4.6733596049767865
1980-11-13,4.70669623682562
1980-11-18,4.747855117351663
1980-12-04,4.387236136584334
1980-12-12,4.239770161943393
1980-12-15,4.134317629857505
1980-12-18,4.169756946713313
1981-01-05,4.164753238377257
1981-02-06,4.063427241942384
1981-01-09,4.074486138043984
1981-01-15,4.078999414996893
1981-01-21,4.074104615698897
1981-01-23,4.1181049455484455
1981-01-26,4.243207381936616
1981-01-29,4.248507061360585
1981-02-03,4.287934691084618
1981-02-05,4.3471081898215855
1981-02-06,4.3786270276166785
1981-02-24,4.161313658578384
1981-05-08,4.363602951726057
1981-03-09,4.298179043488439
1981-03-12,4.320632626453153
1981-03-13,4.396969486395324
1981-03-30,4.153213422054615
1981-04-01,4.195964704068872
1981-04-08,4.190929546423989
1981-04-24,4.157646962839846
1981-04-30,4.178113295515954
1981-05-07,3.99986145629485
1981-05-15,4.128394045041487
1981-07-17,4.1250913298054535
1981-05-21,4.120141220209687
1981-06-08,4.115197050745436
1981-06-12,4.090020140264482
1981-06-17,4.112531426491634
